File,Line,Category,Type,TODO Text,Context
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,144,code,py,match = self._todo_pattern.search(line),"                # Scan for TODO comments |                 for i, line in enumerate(lines, start=1): |                     match = self._todo_pattern.search(line) |                     if match: |                         todo_text = match.group(1).strip()"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,146,code,py,todo_text = match.group(1).strip(),                    match = self._todo_pattern.search(line) |                     if match: |                         todo_text = match.group(1).strip() |  |                         # Get context lines
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,158,code,py,"category = self._infer_category(file_path, todo_text, context_before)"," |                         # Infer category from file path and context |                         category = self._infer_category(file_path, todo_text, context_before) |  |                         todos.append("
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,160,code,py,todos.append(,"                        category = self._infer_category(file_path, todo_text, context_before) |  |                         todos.append( |                             { |                                 ""file"": file_path,"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,164,code,py,"""todo_text"": todo_text,","                                ""file"": file_path, |                                 ""line_number"": i, |                                 ""todo_text"": todo_text, |                                 ""context_before"": context_before, |                                 ""context_after"": context_after,"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,170,code,py,files_with_todos.add(file_path),                            } |                         ) |                         files_with_todos.add(file_path) |  |             except Exception as e:
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,178,code,py,"""todos"": todos,"," |         return { |             ""todos"": todos, |             ""total_todos"": len(todos), |             ""files_with_todos"": len(files_with_todos),"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,179,code,py,"""total_todos"": len(todos),","        return { |             ""todos"": todos, |             ""total_todos"": len(todos), |             ""files_with_todos"": len(files_with_todos), |         }"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,180,code,py,"""files_with_todos"": len(files_with_todos),","            ""todos"": todos, |             ""total_todos"": len(todos), |             ""files_with_todos"": len(files_with_todos), |         } | "
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,183,code,py,"def _infer_category(self, file_path: str, todo_text: str, context: list[str]) -> str:","        } |  |     def _infer_category(self, file_path: str, todo_text: str, context: list[str]) -> str: |         """"""Infer TODO category from file path and content."""""" |         file_lower = file_path.lower()"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,184,code,py,"""""""Infer TODO category from file path and content."""""""," |     def _infer_category(self, file_path: str, todo_text: str, context: list[str]) -> str: |         """"""Infer TODO category from file path and content."""""" |         file_lower = file_path.lower() |         todo_lower = todo_text.lower()"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,186,code,py,todo_lower = todo_text.lower(),"        """"""Infer TODO category from file path and content."""""" |         file_lower = file_path.lower() |         todo_lower = todo_text.lower() |  |         # Check file path"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,194,code,py,# Check TODO text keywords,"            return ""documentation"" |  |         # Check TODO text keywords |         if any(kw in todo_lower for kw in [""test"", ""coverage"", ""pytest""]): |             return ""testing"""
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,195,code,py,"if any(kw in todo_lower for kw in [""test"", ""coverage"", ""pytest""]):"," |         # Check TODO text keywords |         if any(kw in todo_lower for kw in [""test"", ""coverage"", ""pytest""]): |             return ""testing"" |         if any(kw in todo_lower for kw in [""doc"", ""comment"", ""explain"", ""readme""]):"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,197,code,py,"if any(kw in todo_lower for kw in [""doc"", ""comment"", ""explain"", ""readme""]):","        if any(kw in todo_lower for kw in [""test"", ""coverage"", ""pytest""]): |             return ""testing"" |         if any(kw in todo_lower for kw in [""doc"", ""comment"", ""explain"", ""readme""]): |             return ""documentation"" |         if any(kw in todo_lower for kw in [""implement"", ""add"", ""create"", ""build""]):"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,199,code,py,"if any(kw in todo_lower for kw in [""implement"", ""add"", ""create"", ""build""]):","        if any(kw in todo_lower for kw in [""doc"", ""comment"", ""explain"", ""readme""]): |             return ""documentation"" |         if any(kw in todo_lower for kw in [""implement"", ""add"", ""create"", ""build""]): |             return ""implementation"" |         if any(kw in todo_lower for kw in [""fix"", ""bug"", ""issue"", ""error""]):"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,201,code,py,"if any(kw in todo_lower for kw in [""fix"", ""bug"", ""issue"", ""error""]):","        if any(kw in todo_lower for kw in [""implement"", ""add"", ""create"", ""build""]): |             return ""implementation"" |         if any(kw in todo_lower for kw in [""fix"", ""bug"", ""issue"", ""error""]): |             return ""bugfix"" |         if any(kw in todo_lower for kw in [""refactor"", ""cleanup"", ""optimize""]):"
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,202,code,py,"return ""bugfix""","            return ""implementation"" |         if any(kw in todo_lower for kw in [""fix"", ""bug"", ""issue"", ""error""]): |             return ""bugfix"" |         if any(kw in todo_lower for kw in [""refactor"", ""cleanup"", ""optimize""]): |             return ""refactoring"""
packages/tta-kb-automation/src/tta_kb_automation/core/code_primitives.py,203,code,py,"if any(kw in todo_lower for kw in [""refactor"", ""cleanup"", ""optimize""]):","        if any(kw in todo_lower for kw in [""fix"", ""bug"", ""issue"", ""error""]): |             return ""bugfix"" |         if any(kw in todo_lower for kw in [""refactor"", ""cleanup"", ""optimize""]): |             return ""refactoring"" | "
packages/keploy-framework/htmlcov/status.json,1,other,json,"{""note"":""This file is an internal implementation detail to speed up HTML report generation. Its format can change at any time. You might be looking for the JSON report: https://coverage.rtfd.io/cmd.html#cmd-json"",""format"":5,""version"":""7.11.0"",""globals"":""3f4a2f753d6b8b8053bd8ce1a25051dc"",""files"":{""z_bfac777fba0ddab4___init___py"":{""hash"":""fd4ac8290857b1b53e7d964d8ab063ac"",""index"":{""url"":""z_bfac777fba0ddab4___init___py.html"",""file"":""src/keploy_framework/__init__.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":6,""n_excluded"":0,""n_missing"":0,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_cli_py"":{""hash"":""c1135ca280339be5605760bb43162e84"",""index"":{""url"":""z_bfac777fba0ddab4_cli_py.html"",""file"":""src/keploy_framework/cli.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":34,""n_excluded"":0,""n_missing"":34,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_config_py"":{""hash"":""240c300d619e3b3a41169d6de4ec824c"",""index"":{""url"":""z_bfac777fba0ddab4_config_py.html"",""file"":""src/keploy_framework/config.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":50,""n_excluded"":0,""n_missing"":22,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_recorder_py"":{""hash"":""37684028ef61fa9bbbc310fb9976b72b"",""index"":{""url"":""z_bfac777fba0ddab4_recorder_py.html"",""file"":""src/keploy_framework/recorder.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":20,""n_excluded"":0,""n_missing"":11,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_test_runner_py"":{""hash"":""08e1a745eb83810bbcc84ce0f35ec9ef"",""index"":{""url"":""z_bfac777fba0ddab4_test_runner_py.html"",""file"":""src/keploy_framework/test_runner.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":76,""n_excluded"":0,""n_missing"":52,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_validation_py"":{""hash"":""2dc8df30070b688a5136400a1236b3a3"",""index"":{""url"":""z_bfac777fba0ddab4_validation_py.html"",""file"":""src/keploy_framework/validation.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":13,""n_excluded"":0,""n_missing"":0,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}}}}","{""note"":""This file is an internal implementation detail to speed up HTML report generation. Its format can change at any time. You might be looking for the JSON report: https://coverage.rtfd.io/cmd.html#cmd-json"",""format"":5,""version"":""7.11.0"",""globals"":""3f4a2f753d6b8b8053bd8ce1a25051dc"",""files"":{""z_bfac777fba0ddab4___init___py"":{""hash"":""fd4ac8290857b1b53e7d964d8ab063ac"",""index"":{""url"":""z_bfac777fba0ddab4___init___py.html"",""file"":""src/keploy_framework/__init__.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":6,""n_excluded"":0,""n_missing"":0,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_cli_py"":{""hash"":""c1135ca280339be5605760bb43162e84"",""index"":{""url"":""z_bfac777fba0ddab4_cli_py.html"",""file"":""src/keploy_framework/cli.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":34,""n_excluded"":0,""n_missing"":34,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_config_py"":{""hash"":""240c300d619e3b3a41169d6de4ec824c"",""index"":{""url"":""z_bfac777fba0ddab4_config_py.html"",""file"":""src/keploy_framework/config.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":50,""n_excluded"":0,""n_missing"":22,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_recorder_py"":{""hash"":""37684028ef61fa9bbbc310fb9976b72b"",""index"":{""url"":""z_bfac777fba0ddab4_recorder_py.html"",""file"":""src/keploy_framework/recorder.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":20,""n_excluded"":0,""n_missing"":11,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_test_runner_py"":{""hash"":""08e1a745eb83810bbcc84ce0f35ec9ef"",""index"":{""url"":""z_bfac777fba0ddab4_test_runner_py.html"",""file"":""src/keploy_framework/test_runner.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":76,""n_excluded"":0,""n_missing"":52,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}},""z_bfac777fba0ddab4_validation_py"":{""hash"":""2dc8df30070b688a5136400a1236b3a3"",""index"":{""url"":""z_bfac777fba0ddab4_validation_py.html"",""file"":""src/keploy_framework/validation.py"",""description"":"""",""nums"":{""precision"":0,""n_files"":1,""n_statements"":13,""n_excluded"":0,""n_missing"":0,""n_branches"":0,""n_partial_branches"":0,""n_missing_branches"":0}}}}}"
packages/tta-dev-primitives/examples/PR_REVIEW_GUIDE.md,342,docs,md,**Debug:**,"### Issue: ""Quality validation fails"" |  | **Debug:** | ```python | # Enable debug logging"
packages/tta-dev-primitives/examples/PR_REVIEW_GUIDE.md,344,docs,md,# Enable debug logging,**Debug:** | ```python | # Enable debug logging | import logging | logging.basicConfig(level=logging.DEBUG)
packages/tta-dev-primitives/examples/PR_REVIEW_GUIDE.md,346,docs,md,logging.basicConfig(level=logging.DEBUG),# Enable debug logging | import logging | logging.basicConfig(level=logging.DEBUG) |  | # Run workflow
packages/tta-dev-primitives/examples/stage_kb_workflow.py,35,code,py,# Note: LogSeq MCP is only available in VS Code with MCP configured,"    print(""="" * 70) |  |     # Note: LogSeq MCP is only available in VS Code with MCP configured |     # This example shows graceful degradation when unavailable |     kb = KnowledgeBasePrimitive(logseq_available=False)"
packages/tta-dev-primitives/examples/stage_kb_workflow.py,100,code,py,"print(""   Note: When LogSeq MCP is available, results will include actual pages"")"," |     print(""\n✅ KB queries completed successfully"") |     print(""   Note: When LogSeq MCP is available, results will include actual pages"") |  | "
packages/tta-dev-primitives/examples/DOC_GENERATION_GUIDE.md,309,docs,md,"""Security Notes"",","            ""Examples"", |             ""Performance Considerations"", |             ""Security Notes"", |             ""Best Practices"", |         ],"
packages/tta-dev-primitives/examples/DOC_GENERATION_GUIDE.md,367,docs,md,**Debug:**,"### Issue: ""Missing Logseq properties"" |  | **Debug:** | ```python | # Check generated content"
packages/tta-dev-primitives/tests/test_stage_kb_integration.py,6,code,py,NOTE: Tests that execute stage validations spawn subprocesses and should be marked as integration.,"StageManager for contextual stage transition guidance. |  | NOTE: Tests that execute stage validations spawn subprocesses and should be marked as integration. | """""" | "
packages/tta-dev-primitives/.cline/rules/documentation.instructions.md,225,docs,md,- Bug fix Z with brief description, | ### Fixed | - Bug fix Z with brief description |  | ## [0.2.0] - 2025-10-28
packages/tta-dev-primitives/src/tta_dev_primitives/knowledge/knowledge_base.py,162,code,py,# TODO: Call LogSeq MCP search tool when available,"            search_tags.append(f""stage-{query.stage}"") |  |         # TODO: Call LogSeq MCP search tool when available |         # For now, return empty list (MCP integration in future PR) |         return []"
packages/tta-dev-primitives/src/tta_dev_primitives/knowledge/knowledge_base.py,184,code,py,# TODO: Call LogSeq MCP search tool,"            search_tags.append(f""stage-{query.stage}"") |  |         # TODO: Call LogSeq MCP search tool |         return [] | "
packages/tta-dev-primitives/src/tta_dev_primitives/knowledge/knowledge_base.py,199,code,py,"# TODO: Call LogSeq MCP search tool with tags [""examples"", query.topic]","            List of matching KB pages |         """""" |         # TODO: Call LogSeq MCP search tool with tags [""examples"", query.topic] |         return [] | "
packages/tta-dev-primitives/src/tta_dev_primitives/knowledge/knowledge_base.py,214,code,py,# TODO: Call LogSeq MCP get related pages tool,"            List of related KB pages |         """""" |         # TODO: Call LogSeq MCP get related pages tool |         return [] | "
packages/tta-dev-primitives/src/tta_dev_primitives/knowledge/knowledge_base.py,227,code,py,# TODO: Call LogSeq MCP search by tags tool,"            List of matching KB pages |         """""" |         # TODO: Call LogSeq MCP search by tags tool |         return [] | "
packages/tta-dev-primitives/src/tta_dev_primitives/lifecycle/stages.py,79,code,py,"""Update CHANGELOG with release notes"",","    recommended_actions=[ |         ""Add LICENSE file (MIT or Apache 2.0 recommended)"", |         ""Update CHANGELOG with release notes"", |         ""Bump version in pyproject.toml"", |         ""Scan for secrets in code"","
packages/tta-dev-primitives/src/tta_dev_primitives/lifecycle/README.md,319,docs,md,- Update CHANGELOG with release notes,**Recommended Actions:** | - Add LICENSE file | - Update CHANGELOG with release notes | - Bump version in package manifest | - Scan for secrets in code
packages/tta-dev-primitives/src/tta_dev_primitives/lifecycle/README.md,376,docs,md,• Update CHANGELOG with release notes,💡 RECOMMENDED ACTIONS: |   • Add LICENSE file (MIT or Apache 2.0 recommended) |   • Update CHANGELOG with release notes |   • Bump version in pyproject.toml |   • Scan for secrets in code
packages/tta-dev-primitives/src/tta_dev_primitives/apm/setup.py,40,code,py,enable_console: Enable console export (for debugging),        service_version: Version of the service |         enable_prometheus: Enable Prometheus metrics export |         enable_console: Enable console export (for debugging) |         prometheus_port: Port for Prometheus metrics endpoint | 
packages/tta-dev-primitives/src/tta_dev_primitives/apm/setup.py,76,code,py,# Add console exporter for debugging, |     if enable_console: |         # Add console exporter for debugging |         console_processor = BatchSpanProcessor(ConsoleSpanExporter()) |         _tracer_provider.add_span_processor(console_processor)
packages/tta-dev-primitives/src/tta_dev_primitives/observability/context_propagation.py,152,code,py,"logger.debug(""Baggage propagation not available"")","            set_baggage(key, value) |     except ImportError: |         logger.debug(""Baggage propagation not available"") |  | "
packages/tta-dev-primitives/src/tta_dev_primitives/observability/context_propagation.py,172,code,py,"logger.debug(""Baggage extraction not available"")","            context.baggage.update(baggage) |     except ImportError: |         logger.debug(""Baggage extraction not available"") | "
packages/tta-dev-primitives/src/tta_dev_primitives/observability/logging.py,22,code,py,"level: Log level (DEBUG, INFO, WARNING, ERROR)"," |     Args: |         level: Log level (DEBUG, INFO, WARNING, ERROR) |     """""" |     if STRUCTLOG_AVAILABLE:"
packages/tta-dev-primitives/src/tta_dev_primitives/performance/cache.py,115,code,py,logger.debug(,"                # Cache expired |                 self._stats[""expirations""] += 1 |                 logger.debug( |                     ""cache_expired"", |                     key=cache_key[:50],"
packages/tta-dev-primitives/src/tta_dev_primitives/performance/cache.py,145,code,py,logger.debug(,"        self._cache[cache_key] = (result, time.time()) |  |         logger.debug( |             ""cache_store"", |             key=cache_key[:50],"
packages/tta-dev-primitives/src/tta_dev_primitives/orchestration/task_classifier_primitive.py,154,code,py,"code_keywords = [""code"", ""function"", ""class"", ""debug"", ""implement"", ""refactor""]","        ] |         creativity_keywords = [""create"", ""write"", ""generate"", ""design"", ""brainstorm""] |         code_keywords = [""code"", ""function"", ""class"", ""debug"", ""implement"", ""refactor""] |         speed_keywords = [""quick"", ""fast"", ""immediately"", ""urgent"", ""real-time""] |         long_context_keywords = [""document"", ""article"", ""book"", ""long"", ""entire""]"
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,72,code,py,notes: str | None = Field(,"        description=""Date when information was last verified"", |     ) |     notes: str | None = Field( |         default=None, description=""Additional notes or common confusion points"" |     )"
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,73,code,py,"default=None, description=""Additional notes or common confusion points""","    ) |     notes: str | None = Field( |         default=None, description=""Additional notes or common confusion points"" |     ) |     # NEW: Quality metrics for models"
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,144,code,py,Note:,"        ``` |  |     Note: |         This primitive uses hardcoded provider information as of October 2025. |         For production use, integrate with web scraping tools or provider APIs"
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,165,code,py,"notes=""Web UI (ChatGPT) is free forever, but API requires payment after $5 credit"",","                setup_url=""https://platform.openai.com/signup"", |                 pricing_url=""https://openai.com/api/pricing/"", |                 notes=""Web UI (ChatGPT) is free forever, but API requires payment after $5 credit"", |                 models=[ |                     ModelQualityMetrics("
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,211,code,py,"notes=""Web UI (claude.ai) is free with limits, but API has no free tier"",","                setup_url=""https://console.anthropic.com/"", |                 pricing_url=""https://www.anthropic.com/pricing"", |                 notes=""Web UI (claude.ai) is free with limits, but API has no free tier"", |                 models=[ |                     ModelQualityMetrics("
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,257,code,py,"notes=""Google AI Studio is free, Vertex AI is paid. Don't confuse them!"",","                setup_url=""https://aistudio.google.com/"", |                 pricing_url=""https://ai.google.dev/pricing"", |                 notes=""Google AI Studio is free, Vertex AI is paid. Don't confuse them!"", |                 models=[ |                     ModelQualityMetrics("
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,303,code,py,"notes=""BYOK = Bring Your Own Key. You use your own provider API keys."",","                setup_url=""https://openrouter.ai/"", |                 pricing_url=""https://openrouter.ai/docs#limits"", |                 notes=""BYOK = Bring Your Own Key. You use your own provider API keys."", |                 models=[ |                     # OpenRouter provides access to many models - listing top free options"
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,334,code,py,"notes=""100% free, runs on your machine. Requires GPU for good performance."",","                setup_url=""https://ollama.com/"", |                 pricing_url=None, |                 notes=""100% free, runs on your machine. Requires GPU for good performance."", |                 models=[ |                     ModelQualityMetrics("
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,407,code,py,"notes=f""Provider '{provider}' not found in database"",","                    name=provider, |                     has_free_tier=False, |                     notes=f""Provider '{provider}' not found in database"", |                 ) | "
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,633,code,py,"""Google Gemini"": ""GoogleGeminiPrimitive"",  # Note: Not yet implemented","            ""OpenAI API"": ""OpenAIPrimitive"", |             ""Anthropic Claude API"": ""AnthropicPrimitive"", |             ""Google Gemini"": ""GoogleGeminiPrimitive"",  # Note: Not yet implemented |             ""OpenRouter BYOK"": ""OpenRouterPrimitive"",  # Note: Not yet implemented |             ""Ollama"": ""OllamaPrimitive"","
packages/tta-dev-primitives/src/tta_dev_primitives/research/free_tier_research.py,634,code,py,"""OpenRouter BYOK"": ""OpenRouterPrimitive"",  # Note: Not yet implemented","            ""Anthropic Claude API"": ""AnthropicPrimitive"", |             ""Google Gemini"": ""GoogleGeminiPrimitive"",  # Note: Not yet implemented |             ""OpenRouter BYOK"": ""OpenRouterPrimitive"",  # Note: Not yet implemented |             ""Ollama"": ""OllamaPrimitive"", |         }"
packages/tta-dev-primitives/src/tta_dev_primitives/integrations/supabase_primitive.py,73,code,py,"url: Supabase project URL (e.g., https://xxx.supabase.co)"," |         Args: |             url: Supabase project URL (e.g., https://xxx.supabase.co) |             key: Supabase API key (anon or service role key) |             **kwargs: Additional arguments passed to create_client"
packages/tta-dev-primitives/.cursor/rules/documentation.instructions.md,225,docs,md,- Bug fix Z with brief description, | ### Fixed | - Bug fix Z with brief description |  | ## [0.2.0] - 2025-10-28
packages/tta-dev-primitives/tests/lifecycle/test_stage_manager_kb.py,6,code,py,NOTE: These tests spawn subprocess tests and should be run as integration tests.,"ensuring that KB recommendations are properly included in stage validation. |  | NOTE: These tests spawn subprocess tests and should be run as integration tests. | """""" | "
packages/tta-dev-primitives/tests/observability/test_instrumented_primitives.py,228,code,py,"# Note: The actual span_id may be updated by inject_trace_context,"," |     # Child contexts should have parent_span_id set to parent's span_id |     # Note: The actual span_id may be updated by inject_trace_context, |     # but parent_span_id should be set from the parent context |     assert branch1.captured_context.parent_span_id is not None"
packages/tta-dev-primitives/tests/integration/test_prometheus_metrics.py,10,code,py,"Note: Full primitive-level metrics integration (execution time, success/failure rates)","4. Scrape targets are configured correctly |  | Note: Full primitive-level metrics integration (execution time, success/failure rates) | requires OpenTelemetry metrics instrumentation in InstrumentedPrimitive, which is | tracked as a follow-up task. These tests focus on infrastructure readiness."
packages/tta-dev-primitives/tests/integration/test_prometheus_metrics.py,14,code,py,NOTE: All tests in this module require Docker containers and should run as integration tests.,"tracked as a follow-up task. These tests focus on infrastructure readiness. |  | NOTE: All tests in this module require Docker containers and should run as integration tests. | """""" | "
packages/tta-dev-primitives/tests/integration/test_prometheus_metrics.py,222,code,py,# Note: This metric may be 0 if no spans have been sent yet,"    assert result.get(""status"") == ""success"", ""Prometheus query failed"" |  |     # Note: This metric may be 0 if no spans have been sent yet |     # We just verify the metric exists |     data = result.get(""data"", {})"
packages/tta-dev-primitives/tests/integration/test_prometheus_metrics.py,243,code,py,# Note: This metric may be 0 if no metric points have been sent yet,"    assert result.get(""status"") == ""success"", ""Prometheus query failed"" |  |     # Note: This metric may be 0 if no metric points have been sent yet |     # We just verify the metric exists |     data = result.get(""data"", {})"
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,18,code,py,NOTE: All tests in this module require Docker containers and should run as integration tests.,"    - OTEL_EXPORTER_OTLP_ENDPOINT: OTLP endpoint (default: http://localhost:4318) |  | NOTE: All tests in this module require Docker containers and should run as integration tests. | """""" | "
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,257,code,py,"# Note: Only primitive.X spans have correlation_id tags, not internal sequential.step_X spans"," |     # Verify we have spans for the sequential workflow |     # Note: Only primitive.X spans have correlation_id tags, not internal sequential.step_X spans |     span_names = [span.get(""operationName"", """") for span in all_spans] | "
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,320,code,py,# Note: Only primitive.X spans have correlation_id tags," |     # Verify parallel branch spans |     # Note: Only primitive.X spans have correlation_id tags |     span_names = [span.get(""operationName"", """") for span in all_spans] | "
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,376,code,py,"# Note: ConditionalPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags"," |     # Verify conditional branch spans |     # Note: ConditionalPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags |     # We can only verify the child primitive spans |     span_names = [span.get(""operationName"", """") for span in all_spans]"
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,430,code,py,"# Note: SwitchPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags"," |     # Verify switch case spans |     # Note: SwitchPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags |     # We can only verify the child primitive spans |     span_names = [span.get(""operationName"", """") for span in all_spans]"
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,497,code,py,"# Note: RetryPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags"," |     # Verify retry attempt spans |     # Note: RetryPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags |     # We can only verify the child primitive spans |     span_names = [span.get(""operationName"", """") for span in all_spans]"
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,548,code,py,"# Note: FallbackPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags"," |     # Verify fallback execution spans |     # Note: FallbackPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags |     # We can only verify the child primitive spans |     span_names = [span.get(""operationName"", """") for span in all_spans]"
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,601,code,py,"# Note: SagaPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags"," |     # Verify saga compensation spans |     # Note: SagaPrimitive doesn't extend InstrumentedPrimitive, so it doesn't have correlation_id tags |     # We can only verify the child primitive spans |     span_names = [span.get(""operationName"", """") for span in all_spans]"
packages/tta-dev-primitives/tests/integration/test_otel_backend_integration.py,669,code,py,# Note: Only InstrumentedPrimitive subclasses have correlation_id tags," |     # Verify trace propagation across primitives |     # Note: Only InstrumentedPrimitive subclasses have correlation_id tags |     # ConditionalPrimitive doesn't extend InstrumentedPrimitive, so we can't verify it |     span_names = [span.get(""operationName"", """") for span in all_spans]"
packages/tta-dev-primitives/tests/research/test_free_tier_research.py,71,code,py,"assert ""ChatGPT"" in openai_info.notes  # Web UI vs API confusion","        assert openai_info.credit_card_required is True |         assert openai_info.setup_url is not None |         assert ""ChatGPT"" in openai_info.notes  # Web UI vs API confusion |  |     async def test_anthropic_provider_info(self):"
packages/tta-dev-primitives/tests/research/test_free_tier_research.py,85,code,py,"assert ""claude.ai"" in anthropic_info.notes  # Web UI is free","        assert anthropic_info.has_free_tier is False  # No free API tier |         assert anthropic_info.credit_card_required is True |         assert ""claude.ai"" in anthropic_info.notes  # Web UI is free |  |     async def test_google_gemini_provider_info(self):"
packages/tta-dev-primitives/tests/research/test_free_tier_research.py,101,code,py,"assert ""AI Studio"" in gemini_info.notes  # AI Studio vs Vertex AI","        assert gemini_info.credit_card_required is False |         assert gemini_info.expires == ""Never"" |         assert ""AI Studio"" in gemini_info.notes  # AI Studio vs Vertex AI |  |     async def test_openrouter_provider_info(self):"
packages/tta-dev-primitives/tests/research/test_free_tier_research.py,116,code,py,"assert ""BYOK"" in openrouter_info.notes  # BYOK explanation","        assert ""1M"" in openrouter_info.free_tier_details |         assert openrouter_info.credit_card_required is False |         assert ""BYOK"" in openrouter_info.notes  # BYOK explanation |  |     async def test_ollama_provider_info(self):"
packages/tta-dev-primitives/tests/research/test_free_tier_research.py,146,code,py,"assert ""not found"" in unknown_info.notes","        unknown_info = response.providers[""unknown-provider""] |         assert unknown_info.has_free_tier is False |         assert ""not found"" in unknown_info.notes |  |     async def test_changelog_generation(self):"
packages/tta-dev-primitives/tests/integration/config/otel-collector-config.yml,52,config,yml,# Logging exporter for debugging,    namespace: tta_primitives |  |   # Logging exporter for debugging |   logging: |     loglevel: debug
packages/tta-dev-primitives/.augment/rules/documentation.instructions.md,225,augment,md,- Bug fix Z with brief description, | ### Fixed | - Bug fix Z with brief description |  | ## [0.2.0] - 2025-10-28
packages/tta-dev-primitives/.github/instructions/documentation.instructions.instructions.md,230,docs,md,- Bug fix Z with brief description, | ### Fixed | - Bug fix Z with brief description |  | ## [0.2.0] - 2025-10-28
